        Kinetis series,        Kinetis family,        Kinetis subfamily,        Kinetis product,        Full part name,        Qualification status,        Family identifier,        Key attribute,        Flash memory type,        Program flash size identifier,        Program flash size in KB,        Silicon revision,        Temperature range identifier,        Temperature range min. value,        Temperature range max. value,        Package identifier,        Pin count,        Package name,        Max CPU frequency identifier,        Max CPU frequency value in MHz,        Packaging type,        IO map file name,        Code Warrior Mcu comp. name,        P&E Mirco device ID,        Hw board names,        Core,        CPU Frequency MHz,        SRAM [KB],        Total Flash Memory [KB],        Program Flash [KB],        FlexNVM [KB],        FlexRAM [KB],        Programming Acceleration RAM [KB],        Program Flash Base Address,        Program Flash Block Count,        Program Flash Block Size [KB],        Program Flash Write Unit Size [B],        Program Flash Sector Size [B],        Program Flash Read 1s/Program Section Unit Size [B],        Program Flash Configuration Field Base Address,        Program Flash Configuration Field Size,        FlexNVM Base Address,        FlexNVM Block Count,        FlexNVM Block Size [KB],        FlexNVM Write Unit Size,        FlexNVM Sector Size [B],        FlexNVM Read 1s/Program Section Unit Size [B],        FlexRAM Base Address,        SRAM Lower [B],        SRAM Lower Base Address,        SRAM Upper [B],        SRAM Upper Base Address
K,K6x,K60,K60_100,MK60DN512VLL10,M,K60,D,N,512,512,,V,-40,105,LL,100,LQFP,10,100,,MK60D10,MK60DN512xxx10,K60DN512M10,,Cortex-M4,100,128,512,512,,4,2,0x00000000,2,256,4,2048,8,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K60,K60_100,MK60DN512VLQ10,M,K60,D,N,512,512,,V,-40,105,LQ,144,LQFP,10,100,,MK60D10,MK60DN512xxx10,K60DN512M10,,Cortex-M4,100,128,512,512,,4,2,0x00000000,2,256,4,2048,8,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K60,K60_100,MK60DN512VMC10,M,K60,D,N,512,512,,V,-40,105,MC,121,MAPBGA,10,100,,MK60D10,MK60DN512xxx10,K60DN512M10,,Cortex-M4,100,128,512,512,,4,2,0x00000000,2,256,4,2048,8,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K60,K60_100,MK60DN512VMD10,M,K60,D,N,512,512,,V,-40,105,MD,144,MAPBGA,10,100,,MK60D10,MK60DN512xxx10,K60DN512M10,TWR-K60D100M,Cortex-M4,100,128,512,512,,4,2,0x00000000,2,256,4,2048,8,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K60,K60_100,MK60DN512ZVLL10,M,K60,D,N,512,512,Z,V,-40,105,LL,100,LQFP,10,100,,MK60DZ10,MK60DN512Zxxx10,K60DN512ZM10,,Cortex-M4,100,128,512,512,,4,2,0x00000000,2,256,4,2048,8,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K60,K60_100,MK60DN512ZVLQ10,M,K60,D,N,512,512,Z,V,-40,105,LQ,144,LQFP,10,100,,MK60DZ10,MK60DN512Zxxx10,K60DN512ZM10,,Cortex-M4,100,128,512,512,,4,2,0x00000000,2,256,4,2048,8,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K60,K60_100,MK60DN512ZVMC10,M,K60,D,N,512,512,Z,V,-40,105,MC,121,MAPBGA,10,100,,MK60DZ10,MK60DN512Zxxx10,K60DN512ZM10,,Cortex-M4,100,128,512,512,,4,2,0x00000000,2,256,4,2048,8,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K60,K60_100,MK60DN512ZVMD10,M,K60,D,N,512,512,Z,V,-40,105,MD,144,MAPBGA,10,100,,MK60DZ10,MK60DN512Zxxx10,K60DN512ZM10,,Cortex-M4,100,128,512,512,,4,2,0x00000000,2,256,4,2048,8,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K60,K60_100,MK60DX256VLL10,M,K60,D,X,256,256,,V,-40,105,LL,100,LQFP,10,100,,MK60D10,MK60DX256xxx10,K60DX256M10,,Cortex-M4,100,64,512,256,256,4,2,0x00000000,1,256,4,2048,8,0x400,16,0x10000000,1,256,4,2048,8,0x14000000,32768,0x1FFF8000,32768,0x20000000
K,K6x,K60,K60_100,MK60DX256VLQ10,M,K60,D,X,256,256,,V,-40,105,LQ,144,LQFP,10,100,,MK60D10,MK60DX256xxx10,K60DX256M10,,Cortex-M4,100,64,512,256,256,4,2,0x00000000,1,256,4,2048,8,0x400,16,0x10000000,1,256,4,2048,8,0x14000000,32768,0x1FFF8000,32768,0x20000000
K,K6x,K60,K60_100,MK60DX256VMC10,M,K60,D,X,256,256,,V,-40,105,MC,121,MAPBGA,10,100,,MK60D10,MK60DX256xxx10,K60DX256M10,,Cortex-M4,100,64,512,256,256,4,2,0x00000000,1,256,4,2048,8,0x400,16,0x10000000,1,256,4,2048,8,0x14000000,32768,0x1FFF8000,32768,0x20000000
K,K6x,K60,K60_100,MK60DX256VMD10,M,K60,D,X,256,256,,V,-40,105,MD,144,MAPBGA,10,100,,MK60D10,MK60DX256xxx10,K60DX256M10,,Cortex-M4,100,64,512,256,256,4,2,0x00000000,1,256,4,2048,8,0x400,16,0x10000000,1,256,4,2048,8,0x14000000,32768,0x1FFF8000,32768,0x20000000
K,K6x,K60,K60_100,MK60DX256ZVLL10,M,K60,D,X,256,256,Z,V,-40,105,LL,100,LQFP,10,100,,MK60DZ10,MK60DX256Zxxx10,K60DX256ZM10,,Cortex-M4,100,64,512,256,256,4,2,0x00000000,1,256,4,2048,8,0x400,16,0x10000000,1,256,4,2048,8,0x14000000,32768,0x1FFF8000,32768,0x20000000
K,K6x,K60,K60_100,MK60DX256ZVLQ10,M,K60,D,X,256,256,Z,V,-40,105,LQ,144,LQFP,10,100,,MK60DZ10,MK60DX256Zxxx10,K60DX256ZM10,,Cortex-M4,100,64,512,256,256,4,2,0x00000000,1,256,4,2048,8,0x400,16,0x10000000,1,256,4,2048,8,0x14000000,32768,0x1FFF8000,32768,0x20000000
K,K6x,K60,K60_100,MK60DX256ZVMC10,M,K60,D,X,256,256,Z,V,-40,105,MC,121,MAPBGA,10,100,,MK60DZ10,MK60DX256Zxxx10,K60DX256ZM10,,Cortex-M4,100,64,512,256,256,4,2,0x00000000,1,256,4,2048,8,0x400,16,0x10000000,1,256,4,2048,8,0x14000000,32768,0x1FFF8000,32768,0x20000000
K,K6x,K60,K60_100,MK60DX256ZVMD10,M,K60,D,X,256,256,Z,V,-40,105,MD,144,MAPBGA,10,100,,MK60DZ10,MK60DX256Zxxx10,K60DX256ZM10,,Cortex-M4,100,64,512,256,256,4,2,0x00000000,1,256,4,2048,8,0x400,16,0x10000000,1,256,4,2048,8,0x14000000,32768,0x1FFF8000,32768,0x20000000
K,K6x,K60,K60_120,MK60FN1M0VLQ12,M,K60,F,N,1M0,1024,,V,-40,105,LQ,144,LQFP,12,120,,MK60F12,MK60FN1M0xxx12,K60FN1M0M12,,Cortex-M4F,120,128,1024,1024,,16,4,0x00000000,4,256,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K60,K60_150,MK60FN1M0VLQ15,M,K60,F,N,1M0,1024,,V,-40,105,LQ,144,LQFP,15,150,,MK60F15,MK60FN1M0xxx15,K60FN1M0M15,,Cortex-M4F,150,128,1024,1024,,16,4,0x00000000,4,256,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K60,K60_120,MK60FN1M0VMD12,M,K60,F,N,1M0,1024,,V,-40,105,MD,144,MAPBGA,12,120,,MK60F12,MK60FN1M0xxx12,K60FN1M0M12,,Cortex-M4F,120,128,1024,1024,,16,4,0x00000000,4,256,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K60,K60_150,MK60FN1M0VMD15,M,K60,F,N,1M0,1024,,V,-40,105,MD,144,MAPBGA,15,150,,MK60F15,MK60FN1M0xxx15,K60FN1M0M15,,Cortex-M4F,150,128,1024,1024,,16,4,0x00000000,4,256,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K60,K60_120,MK60FX512VLQ12,M,K60,F,X,512,512,,V,-40,105,LQ,144,LQFP,12,120,,MK60F12,MK60FX512xxx12,K60FX512M12,,Cortex-M4F,120,128,1024,512,512,16,4,0x00000000,2,256,8,4096,16,0x400,16,0x10000000,2,256,8,4096,16,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K60,K60_150,MK60FX512VLQ15,M,K60,F,X,512,512,,V,-40,105,LQ,144,LQFP,15,150,,MK60F15,MK60FX512xxx15,K60FX512M15,,Cortex-M4F,150,128,1024,512,512,16,4,0x00000000,2,256,8,4096,16,0x400,16,0x10000000,2,256,8,4096,16,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K60,K60_120,MK60FX512VMD12,M,K60,F,X,512,512,,V,-40,105,MD,144,MAPBGA,12,120,,MK60F12,MK60FX512xxx12,K60FX512M12,,Cortex-M4F,120,128,1024,512,512,16,4,0x00000000,2,256,8,4096,16,0x400,16,0x10000000,2,256,8,4096,16,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K60,K60_150,MK60FX512VMD15,M,K60,F,X,512,512,,V,-40,105,MD,144,MAPBGA,15,150,,MK60F15,MK60FX512xxx15,K60FX512M15,,Cortex-M4F,150,128,1024,512,512,16,4,0x00000000,2,256,8,4096,16,0x400,16,0x10000000,2,256,8,4096,16,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K61,K61_120,MK61FN1M0VMD12,M,K61,F,N,1M0,1024,,V,-40,105,MD,144,MAPBGA,12,120,,MK61F12,MK61FN1M0xxx12,K61FN1M0M12,,Cortex-M4F,120,128,1024,1024,,16,4,0x00000000,4,256,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K61,K61_150,MK61FN1M0VMD15,M,K61,F,N,1M0,1024,,V,-40,105,MD,144,MAPBGA,15,150,,MK61F15,MK61FN1M0xxx15,K61FN1M0M15,,Cortex-M4F,150,128,1024,1024,,16,4,0x00000000,4,256,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K61,K61_120,MK61FN1M0VMF12,M,K61,F,N,1M0,1024,,V,-40,105,MF,196,MAPBGA,12,120,,MK61F12,MK61FN1M0xxx12,K61FN1M0M12,,Cortex-M4F,120,128,1024,1024,,16,4,0x00000000,4,256,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K61,K61_150,MK61FN1M0VMF15,M,K61,F,N,1M0,1024,,V,-40,105,MF,196,MAPBGA,15,150,,MK61F15,MK61FN1M0xxx15,K61FN1M0M15,,Cortex-M4F,150,128,1024,1024,,16,4,0x00000000,4,256,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K61,K61_120,MK61FN1M0VMJ12,M,K61,F,N,1M0,1024,,V,-40,105,MJ,256,MAPBGA,12,120,,MK61F12,MK61FN1M0xxx12,K61FN1M0M12,,Cortex-M4F,120,128,1024,1024,,16,4,0x00000000,4,256,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K61,K61_150,MK61FN1M0VMJ15,M,K61,F,N,1M0,1024,,V,-40,105,MJ,256,MAPBGA,15,150,,MK61F15,MK61FN1M0xxx15,K61FN1M0M15,,Cortex-M4F,150,128,1024,1024,,16,4,0x00000000,4,256,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K61,K61_120,MK61FX512VMD12,M,K61,F,X,512,512,,V,-40,105,MD,144,MAPBGA,12,120,,MK61F12,MK61FX512xxx12,K61FX512M12,,Cortex-M4F,120,128,1024,512,512,16,4,0x00000000,2,256,8,4096,16,0x400,16,0x10000000,2,256,8,4096,16,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K61,K61_150,MK61FX512VMD15,M,K61,F,X,512,512,,V,-40,105,MD,144,MAPBGA,15,150,,MK61F15,MK61FX512xxx15,K61FX512M15,,Cortex-M4F,150,128,1024,512,512,16,4,0x00000000,2,256,8,4096,16,0x400,16,0x10000000,2,256,8,4096,16,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K61,K61_120,MK61FX512VMF12,M,K61,F,X,512,512,,V,-40,105,MF,196,MAPBGA,12,120,,MK61F12,MK61FX512xxx12,K61FX512M12,,Cortex-M4F,120,128,1024,512,512,16,4,0x00000000,2,256,8,4096,16,0x400,16,0x10000000,2,256,8,4096,16,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K61,K61_150,MK61FX512VMF15,M,K61,F,X,512,512,,V,-40,105,MF,196,MAPBGA,15,150,,MK61F15,MK61FX512xxx15,K61FX512M15,,Cortex-M4F,150,128,1024,512,512,16,4,0x00000000,2,256,8,4096,16,0x400,16,0x10000000,2,256,8,4096,16,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K61,K61_120,MK61FX512VMJ12,M,K61,F,X,512,512,,V,-40,105,MJ,256,MAPBGA,12,120,,MK61F12,MK61FX512xxx12,K61FX512M12,,Cortex-M4F,120,128,1024,512,512,16,4,0x00000000,2,256,8,4096,16,0x400,16,0x10000000,2,256,8,4096,16,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K61,K61_150,MK61FX512VMJ15,M,K61,F,X,512,512,,V,-40,105,MJ,256,MAPBGA,15,150,,MK61F15,MK61FX512xxx15,K61FX512M15,,Cortex-M4F,150,128,1024,512,512,16,4,0x00000000,2,256,8,4096,16,0x400,16,0x10000000,2,256,8,4096,16,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K6x,K63,K63_120,MK63FN1M0VLQ12,M,K63,F,N,1M0,1024,,V,-40,105,LQ,144,LQFP,12,120,,MK63F12,MK63FN1M0xxx12,K63FN1M0M12,,Cortex-M4F,120,256,1024,1024,,4,1,0x00000000,2,512,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,196608,0x20000000
K,K6x,K63,K63_120,MK63FN1M0VMD12,M,K63,F,N,1M0,1024,,V,-40,105,MD,144,MAPBGA,12,120,,MK63F12,MK63FN1M0xxx12,K63FN1M0M12,,Cortex-M4F,120,256,1024,1024,,4,1,0x00000000,2,512,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,196608,0x20000000
K,K6x,K64,K64_120,MK64FN1M0VDC12,M,K64,F,N,1M0,1024,,V,-40,105,DC,121,XFBGA,12,120,,MK64F12,MK64FN1M0xxx12,K64FN1M0M12,,Cortex-M4F,120,256,1024,1024,,4,1,0x00000000,2,512,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,196608,0x20000000
K,K6x,K64,K64_120,MK64FN1M0VLL12,M,K64,F,N,1M0,1024,,V,-40,105,LL,100,LQFP,12,120,,MK64F12,MK64FN1M0xxx12,K64FN1M0M12,FRDM-K64F,Cortex-M4F,120,256,1024,1024,,4,1,0x00000000,2,512,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,196608,0x20000000
K,K6x,K64,K64_120,MK64FN1M0VLQ12,M,K64,F,N,1M0,1024,,V,-40,105,LQ,144,LQFP,12,120,,MK64F12,MK64FN1M0xxx12,K64FN1M0M12,,Cortex-M4F,120,256,1024,1024,,4,1,0x00000000,2,512,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,196608,0x20000000
K,K6x,K64,K64_120,MK64FN1M0VMD12,M,K64,F,N,1M0,1024,,V,-40,105,MD,144,MAPBGA,12,120,,MK64F12,MK64FN1M0xxx12,K64FN1M0M12,TWR-K64F120M,Cortex-M4F,120,256,1024,1024,,4,1,0x00000000,2,512,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,196608,0x20000000
K,K6x,K64,K64_120,MK64FX512VDC12,M,K64,F,X,512,512,,V,-40,105,DC,121,XFBGA,12,120,,MK64F12,MK64FX512xxx12,K64FX512M12,,Cortex-M4F,120,192,640,512,128,4,1,0x00000000,1,512,8,4096,16,0x400,16,0x10000000,1,128,8,4096,16,0x14000000,65536,0x1FFF0000,131072,0x20000000
K,K6x,K64,K64_120,MK64FX512VLL12,M,K64,F,X,512,512,,V,-40,105,LL,100,LQFP,12,120,,MK64F12,MK64FX512xxx12,K64FX512M12,,Cortex-M4F,120,192,640,512,128,4,1,0x00000000,1,512,8,4096,16,0x400,16,0x10000000,1,128,8,4096,16,0x14000000,65536,0x1FFF0000,131072,0x20000000
K,K6x,K64,K64_120,MK64FX512VLQ12,M,K64,F,X,512,512,,V,-40,105,LQ,144,LQFP,12,120,,MK64F12,MK64FX512xxx12,K64FX512M12,,Cortex-M4F,120,192,640,512,128,4,1,0x00000000,1,512,8,4096,16,0x400,16,0x10000000,1,128,8,4096,16,0x14000000,65536,0x1FFF0000,131072,0x20000000
K,K6x,K64,K64_120,MK64FX512VMD12,M,K64,F,X,512,512,,V,-40,105,MD,144,MAPBGA,12,120,,MK64F12,MK64FX512xxx12,K64FX512M12,,Cortex-M4F,120,192,640,512,128,4,1,0x00000000,1,512,8,4096,16,0x400,16,0x10000000,1,128,8,4096,16,0x14000000,65536,0x1FFF0000,131072,0x20000000
K,K6x,K65,K65_180,MK65FN2M0CAC18,M,K65,F,N,2M0,2048,,C,-40,85,AC,169,WLCSP,18,180,,MK65F18,MK65FN2M0xxx18,K65FN2M0M18,,Cortex-M4F,180,256,2048,2048,,4,1,0x00000000,4,512,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,196608,0x20000000
K,K6x,K65,K65_180,MK65FN2M0VMI18,M,K65,F,N,2M0,2048,,V,-40,105,MI,169,MAPBGA,18,180,,MK65F18,MK65FN2M0xxx18,K65FN2M0M18,TWR-K65F180M,Cortex-M4F,180,256,2048,2048,,4,1,0x00000000,4,512,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,196608,0x20000000
K,K6x,K65,K65_180,MK65FX1M0CAC18,M,K65,F,X,1M0,1024,,C,-40,85,AC,169,WLCSP,18,180,,MK65F18,MK65FX1M0xxx18,K65FX1M0M18,,Cortex-M4F,180,256,1280,1024,256,4,1,0x00000000,2,512,8,4096,16,0x400,16,0x10000000,1,256,8,4096,16,0x14000000,65536,0x1FFF0000,196608,0x20000000
K,K6x,K65,K65_180,MK65FX1M0VMI18,M,K65,F,X,1M0,1024,,V,-40,105,MI,169,MAPBGA,18,180,,MK65F18,MK65FX1M0xxx18,K65FX1M0M18,,Cortex-M4F,180,256,1280,1024,256,4,1,0x00000000,2,512,8,4096,16,0x400,16,0x10000000,1,256,8,4096,16,0x14000000,65536,0x1FFF0000,196608,0x20000000
K,K6x,K66,K66_180,MK66FN2M0VLQ18,M,K66,F,N,2M0,2048,,V,-40,105,LQ,144,LQFP,18,180,,MK66F18,MK66FN2M0xxx18,K66FN2M0M18,,Cortex-M4F,180,256,2048,2048,,4,1,0x00000000,4,512,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,196608,0x20000000
K,K6x,K66,K66_180,MK66FN2M0VMD18,M,K66,F,N,2M0,2048,,V,-40,105,MD,144,MAPBGA,18,180,,MK66F18,MK66FN2M0xxx18,K66FN2M0M18,,Cortex-M4F,180,256,2048,2048,,4,1,0x00000000,4,512,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,196608,0x20000000
K,K6x,K66,K66_180,MK66FX1M0VLQ18,M,K66,F,X,1M0,1024,,V,-40,105,LQ,144,LQFP,18,180,,MK66F18,MK66FX1M0xxx18,K66FX1M0M18,,Cortex-M4F,180,256,1280,1024,256,4,1,0x00000000,2,512,8,4096,16,0x400,16,0x10000000,1,256,8,4096,16,0x14000000,65536,0x1FFF0000,196608,0x20000000
K,K6x,K66,K66_180,MK66FX1M0VMD18,M,K66,F,X,1M0,1024,,V,-40,105,MD,144,MAPBGA,18,180,,MK66F18,MK66FX1M0xxx18,K66FX1M0M18,,Cortex-M4F,180,256,1280,1024,256,4,1,0x00000000,2,512,8,4096,16,0x400,16,0x10000000,1,256,8,4096,16,0x14000000,65536,0x1FFF0000,196608,0x20000000
K,K7x,K70,K70_120,MK70FN1M0VMF12,M,K70,F,N,1M0,1024,,V,-40,105,MF,196,MAPBGA,12,120,,MK70F12,MK70FN1M0xxx12,K70FN1M0M12,,Cortex-M4F,120,128,1024,1024,,16,4,0x00000000,4,256,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K7x,K70,K70_150,MK70FN1M0VMF15,M,K70,F,N,1M0,1024,,V,-40,105,MF,196,MAPBGA,15,150,,MK70F15,MK70FN1M0xxx15,K70FN1M0M15,,Cortex-M4F,150,128,1024,1024,,16,4,0x00000000,4,256,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K7x,K70,K70_120,MK70FN1M0VMJ12,M,K70,F,N,1M0,1024,,V,-40,105,MJ,256,MAPBGA,12,120,,MK70F12,MK70FN1M0xxx12,K70FN1M0M12,,Cortex-M4F,120,128,1024,1024,,16,4,0x00000000,4,256,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K7x,K70,K70_150,MK70FN1M0VMJ15,M,K70,F,N,1M0,1024,,V,-40,105,MJ,256,MAPBGA,15,150,,MK70F15,MK70FN1M0xxx15,K70FN1M0M15,,Cortex-M4F,150,128,1024,1024,,16,4,0x00000000,4,256,8,4096,16,0x400,16,,,,,,,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K7x,K70,K70_120,MK70FX512VMF12,M,K70,F,X,512,512,,V,-40,105,MF,196,MAPBGA,12,120,,MK70F12,MK70FX512xxx12,K70FX512M12,,Cortex-M4F,120,128,1024,512,512,16,4,0x00000000,2,256,8,4096,16,0x400,16,0x10000000,2,256,8,4096,16,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K7x,K70,K70_150,MK70FX512VMF15,M,K70,F,X,512,512,,V,-40,105,MF,196,MAPBGA,15,150,,MK70F15,MK70FX512xxx15,K70FX512M15,,Cortex-M4F,150,128,1024,512,512,16,4,0x00000000,2,256,8,4096,16,0x400,16,0x10000000,2,256,8,4096,16,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K7x,K70,K70_120,MK70FX512VMJ12,M,K70,F,X,512,512,,V,-40,105,MJ,256,MAPBGA,12,120,,MK70F12,MK70FX512xxx12,K70FX512M12,,Cortex-M4F,120,128,1024,512,512,16,4,0x00000000,2,256,8,4096,16,0x400,16,0x10000000,2,256,8,4096,16,0x14000000,65536,0x1FFF0000,65536,0x20000000
K,K7x,K70,K70_150,MK70FX512VMJ15,M,K70,F,X,512,512,,V,-40,105,MJ,256,MAPBGA,15,150,,MK70F15,MK70FX512xxx15,K70FX512M15,,Cortex-M4F,150,128,1024,512,512,16,4,0x00000000,2,256,8,4096,16,0x400,16,0x10000000,2,256,8,4096,16,0x14000000,65536,0x1FFF0000,65536,0x20000000
E,KE0x,KE02,KE02_20,MKE02Z16VLC2,M,KE02,Z,,16,16,,V,-40,105,LC,32,LQFP,2,20,,MKE02Z2,MKE02Z16xxx2,KE02Z16M2,,Cortex-M0P,20,2,16,16,,,,0x00000000,1,16,4,512,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
E,KE0x,KE02,KE02_40,MKE02Z16VLC4,M,KE02,Z,,16,16,,V,-40,105,LC,32,LQFP,4,40,,MKE02Z4,MKE02Z16xxx4,KE02Z16M4,,Cortex-M0P,40,2,16,16,,,,0x00000000,1,16,4,512,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
E,KE0x,KE02,KE02_20,MKE02Z16VLD2,M,KE02,Z,,16,16,,V,-40,105,LD,44,LQFP,2,20,,MKE02Z2,MKE02Z16xxx2,KE02Z16M2,,Cortex-M0P,20,2,16,16,,,,0x00000000,1,16,4,512,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
E,KE0x,KE02,KE02_40,MKE02Z16VLD4,M,KE02,Z,,16,16,,V,-40,105,LD,44,LQFP,4,40,,MKE02Z4,MKE02Z16xxx4,KE02Z16M4,,Cortex-M0P,40,2,16,16,,,,0x00000000,1,16,4,512,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
E,KE0x,KE02,KE02_20,MKE02Z32VLC2,M,KE02,Z,,32,32,,V,-40,105,LC,32,LQFP,2,20,,MKE02Z2,MKE02Z32xxx2,KE02Z32M2,,Cortex-M0P,20,4,32,32,,,,0x00000000,1,32,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
E,KE0x,KE02,KE02_40,MKE02Z32VLC4,M,KE02,Z,,32,32,,V,-40,105,LC,32,LQFP,4,40,,MKE02Z4,MKE02Z32xxx4,KE02Z32M4,,Cortex-M0P,40,4,32,32,,,,0x00000000,1,32,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
E,KE0x,KE02,KE02_20,MKE02Z32VLD2,M,KE02,Z,,32,32,,V,-40,105,LD,44,LQFP,2,20,,MKE02Z2,MKE02Z32xxx2,KE02Z32M2,,Cortex-M0P,20,4,32,32,,,,0x00000000,1,32,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
E,KE0x,KE02,KE02_40,MKE02Z32VLD4,M,KE02,Z,,32,32,,V,-40,105,LD,44,LQFP,4,40,,MKE02Z4,MKE02Z32xxx4,KE02Z32M4,,Cortex-M0P,40,4,32,32,,,,0x00000000,1,32,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
E,KE0x,KE02,KE02_20,MKE02Z32VLH2,M,KE02,Z,,32,32,,V,-40,105,LH,64,LQFP,2,20,,MKE02Z2,MKE02Z32xxx2,KE02Z32M2,,Cortex-M0P,20,4,32,32,,,,0x00000000,1,32,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
E,KE0x,KE02,KE02_40,MKE02Z32VLH4,M,KE02,Z,,32,32,,V,-40,105,LH,64,LQFP,4,40,,MKE02Z4,MKE02Z32xxx4,KE02Z32M4,,Cortex-M0P,40,4,32,32,,,,0x00000000,1,32,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
E,KE0x,KE02,KE02_20,MKE02Z32VQH2,M,KE02,Z,,32,32,,V,-40,105,QH,64,QFP,2,20,,MKE02Z2,MKE02Z32xxx2,KE02Z32M2,,Cortex-M0P,20,4,32,32,,,,0x00000000,1,32,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
E,KE0x,KE02,KE02_40,MKE02Z32VQH4,M,KE02,Z,,32,32,,V,-40,105,QH,64,QFP,4,40,,MKE02Z4,MKE02Z32xxx4,KE02Z32M4,,Cortex-M0P,40,4,32,32,,,,0x00000000,1,32,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
E,KE0x,KE02,KE02_20,MKE02Z64VLC2,M,KE02,Z,,64,64,,V,-40,105,LC,32,LQFP,2,20,,MKE02Z2,MKE02Z64xxx2,KE02Z64M2,,Cortex-M0P,20,4,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
